merchant_id,shopper_id,amoun,created_at,completed_at
7,327,422.74,03/03/2018 04:56:00,
4,177,146.96,03/03/2018 10:29:00,
11,277,130.47,03/03/2018 12:57:00,
12,217,129.43,03/03/2018 15:25:00,
2,139,325.41,28/02/2018 06:04:00,02/03/2018 13:30:01
10,254,275.02,28/02/2018 06:32:00,01/03/2018 22:02:42
8,343,126.77,28/02/2018 07:00:00,02/03/2018 07:55:04
1,24,211.29,28/02/2018 07:56:00,02/03/2018 19:26:31
11,52,96.48,28/02/2018 08:24:00,01/03/2018 23:18:56
10,189,338.8,28/02/2018 08:52:00,02/03/2018 12:55:45
11,347,410.61,28/02/2018 09:48:00,01/03/2018 23:47:32
4,61,382.73,28/02/2018 10:44:00,02/03/2018 01:37:19
7,214,377.91,28/02/2018 11:40:00,02/03/2018 14:10:23
6,16,174.51,28/02/2018 12:08:00,02/03/2018 18:03:40
11,266,191.68,28/02/2018 12:36:00,01/03/2018 17:12:05
3,194,319.53,28/02/2018 13:32:00,03/03/2018 04:28:01
2,385,213.94,28/02/2018 14:00:00,02/03/2018 19:40:50
4,310,147.49,28/02/2018 14:28:00,02/03/2018 00:45:48
12,40,281.27,28/02/2018 14:56:00,02/03/2018 00:40:23
10,106,412.19,28/02/2018 15:24:00,02/03/2018 15:36:25
2,316,176.25,28/02/2018 16:20:00,02/03/2018 05:00:08
1,250,258.84,28/02/2018 17:16:00,03/03/2018 07:31:14
14,221,246.3,28/02/2018 17:44:00,01/03/2018 19:02:06
8,59,143.17,28/02/2018 18:12:00,03/03/2018 09:20:50
8,349,125.3,28/02/2018 19:08:00,03/03/2018 13:14:03
14,255,259.81,28/02/2018 19:36:00,01/03/2018 21:03:41
10,49,272.46,28/02/2018 21:00:00,03/03/2018 13:29:49
12,37,173.37,28/02/2018 21:56:00,03/03/2018 05:17:13
11,237,237.52,28/02/2018 22:24:00,03/03/2018 16:10:04
4,388,263.97,28/02/2018 23:20:00,02/03/2018 15:17:13
13,216,87.75,01/03/2018 01:54:00,02/03/2018 23:09:45
11,125,261.15,01/03/2018 03:48:00,02/03/2018 07:31:47
14,319,315,01/03/2018 04:45:00,02/03/2018 20:38:14
14,81,330.91,01/03/2018 05:42:00,02/03/2018 13:16:55
3,261,244.66,01/03/2018 06:39:00,03/03/2018 05:49:59
4,294,166.43,01/03/2018 07:36:00,02/03/2018 08:44:54
7,252,75.25,01/03/2018 09:30:00,02/03/2018 13:27:55
3,141,135.08,01/03/2018 10:27:00,02/03/2018 22:35:51
11,398,237.14,01/03/2018 12:21:00,04/03/2018 06:12:21
14,146,186.61,01/03/2018 14:15:00,03/03/2018 09:13:20
6,333,283.19,01/03/2018 15:12:00,04/03/2018 07:45:28
7,281,41.69,01/03/2018 16:09:00,03/03/2018 11:02:14
4,362,52.92,01/03/2018 19:00:00,04/03/2018 13:25:02
9,106,359.97,01/03/2018 19:57:00,03/03/2018 08:33:04
13,51,393.26,01/03/2018 20:54:00,03/03/2018 11:45:43
7,339,135.2,01/03/2018 21:51:00,04/03/2018 05:07:25
7,216,35.93,01/03/2018 22:48:00,03/03/2018 06:16:01
6,319,429.57,02/03/2018 01:50:00,04/03/2018 08:44:06
3,85,62.63,02/03/2018 03:40:00,04/03/2018 02:02:15
3,27,40.61,02/03/2018 05:30:00,03/03/2018 23:43:19
5,145,75.53,02/03/2018 06:25:00,04/03/2018 23:39:46
3,354,404.65,02/03/2018 07:20:00,03/03/2018 09:48:57
10,230,214.08,02/03/2018 09:10:00,04/03/2018 14:08:45
3,399,348.39,02/03/2018 10:05:00,03/03/2018 21:08:13
1,198,186.5,02/03/2018 11:00:00,04/03/2018 14:27:33
9,40,410.81,02/03/2018 11:55:00,03/03/2018 22:07:56
2,274,177.34,02/03/2018 12:50:00,04/03/2018 16:22:58
1,153,381.48,02/03/2018 13:45:00,05/03/2018 01:23:54
7,267,291.58,02/03/2018 15:35:00,03/03/2018 23:19:38
7,86,196.42,02/03/2018 16:30:00,04/03/2018 17:16:23
6,288,119.82,02/03/2018 17:25:00,04/03/2018 08:04:59
1,22,175.75,02/03/2018 18:20:00,03/03/2018 22:10:30
2,276,80.64,02/03/2018 19:15:00,05/03/2018 04:34:39
2,123,315.96,02/03/2018 22:00:00,05/03/2018 07:40:27
11,294,213.86,02/03/2018 22:55:00,04/03/2018 03:05:35
9,285,298.43,02/03/2018 23:50:00,04/03/2018 09:55:45
14,384,217.62,03/03/2018 00:37:00,05/03/2018 14:45:29
1,182,299.77,03/03/2018 01:51:00,04/03/2018 06:50:59
5,118,256.69,03/03/2018 03:05:00,05/03/2018 19:03:15
8,161,229.77,03/03/2018 03:42:00,04/03/2018 06:31:42
13,131,248.52,03/03/2018 05:33:00,05/03/2018 23:00:40
3,17,349.82,03/03/2018 06:10:00,04/03/2018 09:40:06
5,27,201.94,03/03/2018 06:47:00,04/03/2018 20:11:28
1,101,357.9,03/03/2018 07:24:00,05/03/2018 22:06:12
7,217,390.41,03/03/2018 08:38:00,04/03/2018 13:08:22
11,109,336.03,03/03/2018 09:15:00,05/03/2018 06:50:26
10,70,409.22,03/03/2018 09:52:00,04/03/2018 12:52:23
1,166,259.94,03/03/2018 11:06:00,05/03/2018 01:35:07
4,255,223.09,03/03/2018 11:43:00,05/03/2018 19:22:42
12,358,219.72,03/03/2018 13:34:00,05/03/2018 13:44:06
12,71,253.35,03/03/2018 14:11:00,04/03/2018 15:28:00
13,164,266.23,03/03/2018 14:48:00,04/03/2018 21:37:57
1,167,324.42,03/03/2018 16:02:00,05/03/2018 16:37:15
12,366,194.54,03/03/2018 16:39:00,05/03/2018 10:20:51
13,262,139,03/03/2018 17:53:00,04/03/2018 19:22:25
2,98,71.99,03/03/2018 20:58:00,
8,1,148.93,03/03/2018 21:35:00,
13,23,147.79,03/03/2018 22:12:00,
6,14,303.29,03/03/2018 23:26:00,
10,149,62.95,04/03/2018 15:36:00,
5,86,33.61,04/03/2018 22:48:00,
4,85,201.36,05/03/2018 02:20:00,
8,272,316.42,05/03/2018 04:05:00,
2,184,220.87,05/03/2018 06:25:00,
14,63,316.04,05/03/2018 07:35:00,
10,389,135.65,05/03/2018 12:50:00,
5,144,278.68,05/03/2018 13:25:00,
8,82,313.3,05/03/2018 14:35:00,
2,19,76.69,05/03/2018 16:55:00,
5,61,253.22,05/03/2018 18:05:00,
8,19,125.19,05/03/2018 19:50:00,
1,268,236.46,05/03/2018 23:20:00,
7,236,307.67,05/03/2018 23:55:00,
6,34,259.78,06/03/2018 00:29:00,
9,127,394.34,06/03/2018 01:56:00,
12,165,396.45,06/03/2018 08:13:00,
2,101,348.37,06/03/2018 10:38:00,
13,269,380.12,06/03/2018 11:07:00,
6,157,349.79,06/03/2018 13:03:00,
11,236,175.49,06/03/2018 17:24:00,
10,5,62.9,06/03/2018 18:51:00,
6,73,47.1,03/03/2018 19:44:00,05/03/2018 07:29:29
4,107,72.65,03/03/2018 20:21:00,06/03/2018 10:37:12
9,50,129.76,03/03/2018 22:49:00,05/03/2018 00:23:56
2,233,64.93,04/03/2018 01:12:00,05/03/2018 09:16:05
3,136,93.99,04/03/2018 02:24:00,05/03/2018 09:22:51
11,54,185.79,04/03/2018 03:36:00,06/03/2018 21:26:41
7,352,139.07,04/03/2018 06:00:00,06/03/2018 05:28:21
1,393,386.45,04/03/2018 07:12:00,06/03/2018 21:49:35
5,221,152.11,04/03/2018 08:24:00,05/03/2018 16:32:23
8,278,207.76,04/03/2018 09:36:00,06/03/2018 08:02:20
8,290,356.38,04/03/2018 10:48:00,06/03/2018 20:26:21
5,228,256.9,04/03/2018 13:12:00,06/03/2018 22:05:51
2,173,208.72,04/03/2018 14:24:00,06/03/2018 21:57:28
12,195,134.07,04/03/2018 16:48:00,07/03/2018 09:28:58
5,324,233.06,04/03/2018 18:00:00,07/03/2018 00:13:48
4,217,439.52,04/03/2018 19:12:00,05/03/2018 23:34:13
8,133,375.01,04/03/2018 21:36:00,06/03/2018 21:44:38
6,181,321.38,05/03/2018 00:00:00,07/03/2018 08:27:12
10,153,36.24,05/03/2018 00:35:00,06/03/2018 08:39:45
14,53,205.49,05/03/2018 01:10:00,07/03/2018 07:24:53
11,178,381.73,05/03/2018 01:45:00,06/03/2018 04:34:08
5,197,443.13,05/03/2018 02:55:00,06/03/2018 07:14:07
14,20,285.56,05/03/2018 04:40:00,06/03/2018 04:41:30
5,158,381.1,05/03/2018 05:15:00,06/03/2018 18:48:29
8,273,84.86,05/03/2018 05:50:00,07/03/2018 07:42:53
4,4,393.69,05/03/2018 07:00:00,06/03/2018 22:47:05
2,243,178.43,05/03/2018 08:10:00,07/03/2018 12:57:52
13,48,213.56,05/03/2018 09:20:00,07/03/2018 06:07:36
13,320,171.86,05/03/2018 09:55:00,07/03/2018 04:23:07
14,189,390.5,05/03/2018 10:30:00,06/03/2018 18:06:20
5,145,194.42,05/03/2018 11:05:00,06/03/2018 15:34:37
11,29,372.74,05/03/2018 11:40:00,07/03/2018 16:52:40
13,389,353.49,05/03/2018 14:00:00,08/03/2018 01:15:16
9,174,446.21,05/03/2018 15:10:00,07/03/2018 08:04:44
4,6,60.16,05/03/2018 15:45:00,08/03/2018 07:02:32
14,226,82.91,05/03/2018 16:20:00,07/03/2018 08:01:19
7,377,196.31,05/03/2018 17:30:00,07/03/2018 21:28:30
11,117,63.69,05/03/2018 18:40:00,07/03/2018 13:47:02
14,2,316.41,05/03/2018 20:25:00,07/03/2018 03:43:01
13,160,152,05/03/2018 21:00:00,07/03/2018 16:43:00
5,279,37.66,05/03/2018 21:35:00,08/03/2018 06:04:49
7,174,319.9,05/03/2018 22:10:00,07/03/2018 23:00:45
10,2,296.82,05/03/2018 22:45:00,07/03/2018 07:19:08
14,355,246.37,06/03/2018 01:27:00,07/03/2018 11:18:40
14,320,35.45,06/03/2018 02:25:00,07/03/2018 05:19:27
2,214,313.22,06/03/2018 02:54:00,08/03/2018 15:22:08
3,49,160.01,06/03/2018 03:23:00,08/03/2018 17:03:43
2,218,221.1,06/03/2018 03:52:00,07/03/2018 11:17:11
1,273,400.4,06/03/2018 04:50:00,07/03/2018 19:17:31
11,248,52.46,06/03/2018 05:19:00,07/03/2018 15:52:31
6,43,248.47,06/03/2018 05:48:00,08/03/2018 12:12:03
6,213,192.94,06/03/2018 06:17:00,08/03/2018 11:34:54
10,335,47.54,06/03/2018 06:46:00,07/03/2018 22:47:00
6,189,365.07,06/03/2018 07:15:00,07/03/2018 16:53:18
8,184,132.79,06/03/2018 08:42:00,07/03/2018 23:12:25
9,226,297.35,06/03/2018 09:11:00,08/03/2018 12:01:19
8,18,26.74,06/03/2018 09:40:00,09/03/2018 03:29:27
14,270,30.65,06/03/2018 10:09:00,09/03/2018 04:24:15
10,377,387.75,06/03/2018 11:36:00,08/03/2018 22:40:17
10,32,82.69,06/03/2018 12:34:00,08/03/2018 20:06:40
11,71,419.06,06/03/2018 13:32:00,08/03/2018 11:50:12
14,43,325.69,06/03/2018 14:01:00,08/03/2018 03:04:30
5,128,342.5,06/03/2018 14:30:00,09/03/2018 08:59:32
5,206,265.63,06/03/2018 14:59:00,08/03/2018 19:28:46
5,250,233.85,06/03/2018 15:57:00,09/03/2018 08:32:57
4,393,255.19,06/03/2018 16:26:00,09/03/2018 10:10:57
12,163,342.28,06/03/2018 16:55:00,07/03/2018 17:42:41
3,132,158,06/03/2018 17:53:00,09/03/2018 05:58:55
11,90,278.55,06/03/2018 18:22:00,08/03/2018 10:46:06
7,154,362.01,06/03/2018 19:20:00,07/03/2018 23:18:05
3,194,396.57,06/03/2018 20:18:00,08/03/2018 18:41:22
12,89,49.16,06/03/2018 20:47:00,08/03/2018 15:50:35
9,73,111.16,06/03/2018 21:16:00,08/03/2018 08:52:09
14,118,367.37,06/03/2018 21:45:00,08/03/2018 02:09:05
9,290,179.78,06/03/2018 22:14:00,07/03/2018 22:17:27
8,280,86.7,06/03/2018 23:12:00,09/03/2018 04:56:02
14,245,108.82,06/03/2018 23:41:00,08/03/2018 08:43:51
9,231,329.2,07/03/2018 00:33:00,08/03/2018 20:24:11
12,345,258.17,07/03/2018 07:42:00,
10,335,64.16,07/03/2018 10:27:00,
12,10,47.42,07/03/2018 13:12:00,
14,238,55.32,07/03/2018 13:45:00,
13,307,115.64,07/03/2018 14:18:00,
14,60,436.35,07/03/2018 19:15:00,
11,285,351.1,07/03/2018 19:48:00,
10,388,407.29,08/03/2018 03:30:00,
7,228,276.54,08/03/2018 08:30:00,
6,80,406.48,08/03/2018 15:30:00,
11,226,407.88,08/03/2018 19:30:00,
10,288,118.45,08/03/2018 21:00:00,
1,336,87.88,09/03/2018 00:36:00,
6,344,109.23,09/03/2018 04:48:00,
13,33,164.15,09/03/2018 07:48:00,
11,194,358.69,09/03/2018 13:48:00,
1,187,211.79,09/03/2018 14:24:00,
8,279,396.19,07/03/2018 02:12:00,08/03/2018 16:39:49
2,257,76.54,07/03/2018 02:45:00,09/03/2018 16:50:52
1,229,205.06,07/03/2018 03:18:00,08/03/2018 17:03:22
14,71,194.88,07/03/2018 03:51:00,09/03/2018 06:26:01
14,352,206.36,07/03/2018 04:24:00,08/03/2018 10:11:50
1,57,402.46,07/03/2018 04:57:00,08/03/2018 06:12:12
8,123,395.83,07/03/2018 06:03:00,08/03/2018 20:09:13
1,63,362.77,07/03/2018 06:36:00,09/03/2018 17:27:30
1,232,33.63,07/03/2018 07:09:00,09/03/2018 19:27:14
2,26,438.15,07/03/2018 08:15:00,08/03/2018 23:37:55
5,274,363.82,07/03/2018 08:48:00,08/03/2018 21:15:55
9,137,260.87,07/03/2018 09:54:00,10/03/2018 02:06:25
13,307,336.22,07/03/2018 11:00:00,09/03/2018 13:48:57
1,342,61.39,07/03/2018 11:33:00,09/03/2018 03:52:41
8,149,351.44,07/03/2018 12:06:00,08/03/2018 17:30:11
9,362,296.29,07/03/2018 12:39:00,09/03/2018 18:05:51
10,315,244.64,07/03/2018 15:24:00,09/03/2018 22:30:47
1,202,106.03,07/03/2018 15:57:00,09/03/2018 01:48:16
10,195,180.87,07/03/2018 16:30:00,09/03/2018 12:30:03
5,377,128.04,07/03/2018 17:03:00,09/03/2018 04:21:27
10,43,227.04,07/03/2018 17:36:00,09/03/2018 04:16:53
10,97,279.71,07/03/2018 18:09:00,10/03/2018 09:24:28
10,310,244.02,07/03/2018 20:21:00,10/03/2018 01:24:25
6,176,433.76,07/03/2018 20:54:00,10/03/2018 06:34:00
13,213,25.39,07/03/2018 21:27:00,10/03/2018 09:29:54
12,144,49.77,07/03/2018 22:00:00,10/03/2018 01:11:42
8,253,32.63,07/03/2018 22:33:00,09/03/2018 22:17:14
7,211,260.7,07/03/2018 23:39:00,09/03/2018 19:59:25
8,147,394.73,08/03/2018 00:30:00,09/03/2018 11:33:28
11,173,237.8,08/03/2018 01:00:00,10/03/2018 16:54:03
11,131,78,08/03/2018 01:30:00,09/03/2018 02:18:42
3,365,301.21,08/03/2018 02:00:00,10/03/2018 02:50:41
3,123,268.8,08/03/2018 03:00:00,10/03/2018 00:12:44
3,119,317.61,08/03/2018 04:00:00,09/03/2018 22:51:49
1,25,253.29,08/03/2018 04:30:00,09/03/2018 20:08:47
7,305,332.88,08/03/2018 05:00:00,09/03/2018 23:34:30
13,215,292.07,08/03/2018 05:30:00,09/03/2018 09:23:42
11,239,329.21,08/03/2018 06:00:00,10/03/2018 20:55:25
5,102,80.08,08/03/2018 07:00:00,10/03/2018 16:07:37
4,368,384.29,08/03/2018 07:30:00,10/03/2018 20:13:22
12,270,53.14,08/03/2018 08:00:00,09/03/2018 14:30:02
12,174,352.19,08/03/2018 09:00:00,09/03/2018 11:25:00
10,171,171.38,08/03/2018 09:30:00,09/03/2018 20:39:04
7,140,337.06,08/03/2018 10:30:00,09/03/2018 11:05:51
9,134,33.38,08/03/2018 11:00:00,09/03/2018 15:38:35
10,308,221.3,08/03/2018 11:30:00,11/03/2018 04:10:17
9,47,208.69,08/03/2018 12:00:00,09/03/2018 22:41:06
5,201,143.45,08/03/2018 12:30:00,11/03/2018 00:44:15
12,252,234.53,08/03/2018 13:30:00,09/03/2018 14:25:46
5,317,66.71,08/03/2018 14:00:00,10/03/2018 09:57:55
11,57,428.52,08/03/2018 14:30:00,10/03/2018 06:40:23
3,398,336.1,08/03/2018 15:00:00,10/03/2018 11:19:43
3,36,216.02,08/03/2018 16:00:00,11/03/2018 00:10:40
13,149,350.09,08/03/2018 16:30:00,11/03/2018 07:31:30
13,274,153.49,08/03/2018 17:30:00,10/03/2018 22:33:45
9,307,42.12,08/03/2018 18:00:00,10/03/2018 02:12:35
11,246,65.59,08/03/2018 18:30:00,10/03/2018 04:20:23
12,344,186.46,08/03/2018 19:00:00,10/03/2018 03:01:47
11,365,179.93,08/03/2018 20:00:00,09/03/2018 23:47:02
7,234,63.27,08/03/2018 21:30:00,11/03/2018 07:07:20
7,111,412.58,08/03/2018 22:00:00,10/03/2018 19:59:12
7,344,322.69,08/03/2018 22:30:00,10/03/2018 13:02:29
8,322,36.56,08/03/2018 23:00:00,11/03/2018 13:40:32
5,164,223.16,08/03/2018 23:30:00,10/03/2018 17:47:43
6,278,321.86,09/03/2018 01:12:00,10/03/2018 08:02:48
5,336,412.31,09/03/2018 01:48:00,10/03/2018 23:40:00
9,374,331.03,09/03/2018 02:24:00,11/03/2018 11:55:15
12,294,48.91,09/03/2018 03:00:00,11/03/2018 20:00:42
12,31,61.97,09/03/2018 03:36:00,10/03/2018 05:07:23
14,312,312.08,09/03/2018 04:12:00,10/03/2018 15:00:11
8,293,219.95,09/03/2018 06:00:00,11/03/2018 14:10:36
2,308,47.41,09/03/2018 06:36:00,11/03/2018 02:12:50
8,28,222.83,09/03/2018 07:12:00,10/03/2018 13:40:43
1,200,62.31,09/03/2018 08:24:00,10/03/2018 20:09:26
10,38,322.43,09/03/2018 09:00:00,12/03/2018 03:20:46
5,120,65.16,09/03/2018 10:12:00,11/03/2018 02:09:23
8,375,50.94,09/03/2018 10:48:00,11/03/2018 17:55:10
14,248,211.4,09/03/2018 11:24:00,10/03/2018 13:41:35
6,2,47.25,09/03/2018 12:00:00,12/03/2018 00:56:11
13,216,218.43,09/03/2018 12:36:00,11/03/2018 21:25:58
3,240,335.02,09/03/2018 15:00:00,11/03/2018 19:18:10
5,306,250.32,09/03/2018 15:36:00,10/03/2018 17:45:04
14,327,264.92,09/03/2018 16:12:00,11/03/2018 16:46:28
14,103,339.54,09/03/2018 16:48:00,11/03/2018 05:50:58
9,268,311.53,09/03/2018 17:24:00,11/03/2018 20:09:40
13,118,224.66,09/03/2018 18:00:00,12/03/2018 08:23:05
5,93,50.2,09/03/2018 21:36:00,
8,293,303.2,10/03/2018 00:31:00,
1,344,400.19,10/03/2018 07:14:00,
6,187,385.64,10/03/2018 08:16:00,
5,289,384.05,10/03/2018 16:32:00,
11,199,446.6,10/03/2018 18:05:00,
10,48,97.58,10/03/2018 19:07:00,
13,40,214.74,11/03/2018 21:40:00,
7,234,301.68,12/03/2018 02:35:00,
6,226,100.8,12/03/2018 04:39:00,
8,336,333.59,12/03/2018 11:53:00,
8,164,269.72,12/03/2018 16:01:00,
2,154,296.39,09/03/2018 19:48:00,10/03/2018 20:39:51
12,207,367.59,09/03/2018 20:24:00,12/03/2018 05:25:17
11,307,427.45,09/03/2018 21:00:00,12/03/2018 14:23:46
6,71,179.8,09/03/2018 22:12:00,11/03/2018 22:45:35
13,52,73.15,09/03/2018 22:48:00,11/03/2018 18:46:41
7,253,50.55,09/03/2018 23:24:00,11/03/2018 19:23:26
10,196,261.07,10/03/2018 01:02:00,12/03/2018 08:51:21
5,205,176.4,10/03/2018 01:33:00,11/03/2018 16:21:10
13,107,131.02,10/03/2018 02:04:00,11/03/2018 11:20:14
7,217,404.87,10/03/2018 02:35:00,12/03/2018 05:22:24
10,370,50.9,10/03/2018 03:06:00,12/03/2018 11:50:31
12,285,156.14,10/03/2018 04:08:00,11/03/2018 09:44:18
2,19,198.28,10/03/2018 04:39:00,11/03/2018 05:15:21
11,93,53.93,10/03/2018 05:10:00,11/03/2018 13:47:40
11,333,64.25,10/03/2018 05:41:00,11/03/2018 11:17:09
4,56,132.01,10/03/2018 06:12:00,12/03/2018 06:14:25
9,255,296.34,10/03/2018 07:45:00,13/03/2018 00:34:31
1,220,157.83,10/03/2018 08:47:00,12/03/2018 10:02:17
2,71,91.32,10/03/2018 09:18:00,12/03/2018 00:57:05
14,396,98.47,10/03/2018 09:49:00,12/03/2018 12:22:05
1,179,389.07,10/03/2018 10:20:00,12/03/2018 21:45:17
1,316,258.81,10/03/2018 10:51:00,11/03/2018 17:31:17
1,132,291.51,10/03/2018 11:53:00,12/03/2018 11:45:34
5,236,74.06,10/03/2018 12:24:00,11/03/2018 23:00:12
4,292,49.2,10/03/2018 12:55:00,12/03/2018 14:17:34
10,179,191.85,10/03/2018 13:26:00,12/03/2018 16:31:53
9,376,319.18,10/03/2018 13:57:00,12/03/2018 04:15:48
8,196,239.5,10/03/2018 14:59:00,12/03/2018 23:32:01
2,323,47.08,10/03/2018 15:30:00,12/03/2018 03:20:26
10,105,208.96,10/03/2018 16:01:00,12/03/2018 22:23:11
3,96,289.91,10/03/2018 17:03:00,12/03/2018 05:35:39
8,71,282.92,10/03/2018 17:34:00,13/03/2018 11:05:32
10,325,363.57,10/03/2018 19:38:00,13/03/2018 02:17:37
7,35,108.47,10/03/2018 20:09:00,12/03/2018 12:33:24
4,237,96.87,10/03/2018 20:40:00,12/03/2018 20:24:09
4,63,351.44,10/03/2018 21:11:00,13/03/2018 14:08:03
8,67,416.5,10/03/2018 21:42:00,12/03/2018 08:19:18
6,395,156.85,10/03/2018 22:13:00,13/03/2018 05:46:23
8,121,401.14,10/03/2018 23:15:00,12/03/2018 21:27:16
9,11,186.69,10/03/2018 23:46:00,12/03/2018 02:49:33
7,56,366.34,11/03/2018 01:05:00,12/03/2018 20:01:53
1,214,320.03,11/03/2018 02:10:00,12/03/2018 09:48:41
7,383,402.53,11/03/2018 03:15:00,13/03/2018 15:06:19
4,204,279.78,11/03/2018 05:25:00,13/03/2018 16:07:20
12,214,396.01,11/03/2018 06:30:00,12/03/2018 12:28:04
12,251,42.6,11/03/2018 07:35:00,13/03/2018 13:34:59
7,53,327.25,11/03/2018 08:40:00,12/03/2018 09:35:44
4,266,319.41,11/03/2018 09:45:00,12/03/2018 12:41:22
2,361,137.55,11/03/2018 11:55:00,13/03/2018 02:44:06
6,324,243.62,11/03/2018 13:00:00,13/03/2018 02:28:44
11,10,374.62,11/03/2018 14:05:00,12/03/2018 22:37:54
2,282,362.62,11/03/2018 15:10:00,12/03/2018 19:15:06
7,40,287.76,11/03/2018 16:15:00,13/03/2018 17:44:55
6,52,228.38,11/03/2018 17:20:00,13/03/2018 01:55:49
9,246,320.45,11/03/2018 19:30:00,14/03/2018 12:08:01
10,63,237.57,11/03/2018 20:35:00,14/03/2018 12:54:55
6,171,288.13,11/03/2018 22:45:00,14/03/2018 09:26:27
14,19,411.61,11/03/2018 23:50:00,13/03/2018 10:53:23
7,271,103.68,12/03/2018 00:31:00,13/03/2018 21:28:53
13,139,414.91,12/03/2018 01:33:00,14/03/2018 14:05:13
13,299,290.34,12/03/2018 02:04:00,14/03/2018 17:09:42
6,219,365.21,12/03/2018 03:06:00,14/03/2018 00:16:52
5,2,448.91,12/03/2018 03:37:00,14/03/2018 08:49:32
7,88,403.95,12/03/2018 04:08:00,14/03/2018 14:37:39
7,128,169.73,12/03/2018 05:41:00,14/03/2018 16:12:41
3,226,295.94,12/03/2018 06:12:00,14/03/2018 00:04:29
6,182,319.43,12/03/2018 06:43:00,13/03/2018 11:07:10
2,129,403.97,12/03/2018 07:14:00,13/03/2018 14:12:45
12,330,71.69,12/03/2018 07:45:00,14/03/2018 15:33:31
13,217,176.8,12/03/2018 08:16:00,14/03/2018 20:51:46
2,237,97.97,12/03/2018 09:18:00,14/03/2018 00:10:29
10,153,264.28,12/03/2018 09:49:00,14/03/2018 17:29:52
7,299,388.16,12/03/2018 10:20:00,14/03/2018 14:42:02
11,134,377.34,12/03/2018 10:51:00,13/03/2018 21:02:38
11,388,149.28,12/03/2018 11:22:00,14/03/2018 06:33:13
10,226,260.4,12/03/2018 12:55:00,13/03/2018 14:00:39
6,194,192.23,12/03/2018 13:26:00,13/03/2018 21:34:43
8,46,194.95,12/03/2018 13:57:00,14/03/2018 23:10:01
13,383,304.27,12/03/2018 14:28:00,15/03/2018 03:38:20
11,139,189.87,12/03/2018 14:59:00,14/03/2018 05:38:28
9,397,232.47,12/03/2018 16:32:00,14/03/2018 23:29:56
8,261,240.67,12/03/2018 17:03:00,13/03/2018 18:41:45
5,296,47.63,12/03/2018 17:34:00,15/03/2018 05:01:06
9,325,282.7,12/03/2018 18:05:00,15/03/2018 06:37:18
2,163,161.95,12/03/2018 18:36:00,14/03/2018 02:37:04
6,101,397.54,12/03/2018 19:07:00,15/03/2018 07:38:54
7,85,166.74,12/03/2018 20:09:00,14/03/2018 07:47:25
8,62,275.48,12/03/2018 20:40:00,15/03/2018 01:29:59
12,128,331.69,12/03/2018 21:11:00,14/03/2018 15:44:23
12,147,208.68,12/03/2018 21:42:00,14/03/2018 14:45:43
10,251,97.55,13/03/2018 00:30:00,
12,264,267.85,13/03/2018 07:30:00,
6,316,280.1,13/03/2018 10:30:00,
5,255,84.24,13/03/2018 11:30:00,
5,223,120.96,13/03/2018 14:00:00,
2,299,283.16,13/03/2018 14:30:00,
13,83,213.59,13/03/2018 15:00:00,
11,340,95.24,13/03/2018 23:00:00,
7,64,105.28,14/03/2018 08:16:00,
3,55,85.23,14/03/2018 13:26:00,
14,233,202.75,14/03/2018 15:30:00,
11,159,230.54,14/03/2018 16:32:00,
10,110,430.99,14/03/2018 23:46:00,
5,251,219.51,15/03/2018 03:05:00,
6,368,404.73,15/03/2018 06:47:00,
6,309,394.38,15/03/2018 08:01:00,
2,33,273.03,15/03/2018 14:11:00,
5,223,224.89,15/03/2018 16:02:00,
1,188,64.33,15/03/2018 20:21:00,
6,239,293.64,16/03/2018 02:27:00,
3,382,49.52,12/03/2018 23:15:00,14/03/2018 22:53:39
5,368,348.6,12/03/2018 23:46:00,14/03/2018 16:27:49
13,127,226.2,13/03/2018 01:00:00,14/03/2018 15:55:12
12,326,399.39,13/03/2018 01:30:00,15/03/2018 17:22:09
7,21,136.24,13/03/2018 02:00:00,14/03/2018 23:28:04
2,144,66.8,13/03/2018 02:30:00,14/03/2018 08:10:06
2,187,412.03,13/03/2018 03:30:00,15/03/2018 16:09:07
5,284,450.67,13/03/2018 04:00:00,15/03/2018 08:42:45
1,196,84.53,13/03/2018 04:30:00,15/03/2018 12:07:09
2,209,269.12,13/03/2018 05:00:00,15/03/2018 03:01:54
7,329,51.4,13/03/2018 05:30:00,14/03/2018 10:03:24
9,170,340.46,13/03/2018 06:30:00,14/03/2018 07:08:27
3,280,298.9,13/03/2018 07:00:00,15/03/2018 03:53:17
7,135,72.45,13/03/2018 08:00:00,14/03/2018 16:36:54
9,89,42.57,13/03/2018 08:30:00,15/03/2018 11:26:52
13,143,394.35,13/03/2018 09:00:00,15/03/2018 13:21:12
2,145,254.66,13/03/2018 10:00:00,14/03/2018 13:14:31
11,145,260.16,13/03/2018 11:00:00,15/03/2018 06:54:09
10,257,252.17,13/03/2018 12:00:00,15/03/2018 04:58:26
1,6,218.52,13/03/2018 12:30:00,14/03/2018 14:18:43
11,132,373.4,13/03/2018 13:00:00,16/03/2018 01:31:24
5,338,330.58,13/03/2018 13:30:00,15/03/2018 16:37:03
9,355,326.94,13/03/2018 16:00:00,16/03/2018 06:26:48
7,361,172.95,13/03/2018 16:30:00,15/03/2018 12:30:39
13,208,74.99,13/03/2018 17:00:00,15/03/2018 07:01:52
